date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2021-08-20 00:00:00+00:00,31.0,31.59,28.4984,28.71,270362,31.0,31.59,28.4984,28.71,270362,0,1
2021-08-23 00:00:00+00:00,33.16,33.41,29.955,31.49,169570,33.16,33.41,29.955,31.49,169570,0,1
2021-08-24 00:00:00+00:00,31.86,33.21,30.92,33.13,51740,31.86,33.21,30.92,33.13,51740,0,1
2021-08-25 00:00:00+00:00,34.5,35.31,31.64,31.9,186764,34.5,35.31,31.64,31.9,186764,0,1
2021-08-26 00:00:00+00:00,34.16,35.685,33.63,34.19,136661,34.16,35.685,33.63,34.19,136661,0,1
2021-08-27 00:00:00+00:00,37.57,38.3,33.685,34.27,204793,37.57,38.3,33.685,34.27,204793,0,1
2021-08-30 00:00:00+00:00,36.92,38.98,36.07,37.5,184854,36.92,38.98,36.07,37.5,184854,0,1
2021-08-31 00:00:00+00:00,35.69,38.595,34.805,36.73,170064,35.69,38.595,34.805,36.73,170064,0,1
2021-09-01 00:00:00+00:00,37.08,38.51,35.38,35.94,301030,37.08,38.51,35.38,35.94,301030,0,1
2021-09-02 00:00:00+00:00,38.65,43.5499,37.24,37.71,409198,38.65,43.5499,37.24,37.71,409198,0,1
2021-09-03 00:00:00+00:00,37.38,39.34,36.39,38.4128,101346,37.38,39.34,36.39,38.4128,101346,0,1
2021-09-07 00:00:00+00:00,37.85,38.65,35.5,37.33,115418,37.85,38.65,35.5,37.33,115418,0,1
2021-09-08 00:00:00+00:00,36.74,38.03,35.34,38.03,81462,36.74,38.03,35.34,38.03,81462,0,1
2021-09-09 00:00:00+00:00,35.71,38.05,34.28,36.53,574315,35.71,38.05,34.28,36.53,574315,0,1
2021-09-10 00:00:00+00:00,32.83,36.49,32.06,35.62,202557,32.83,36.49,32.06,35.62,202557,0,1
2021-09-13 00:00:00+00:00,32.01,32.65,31.19,32.5,1137946,32.01,32.65,31.19,32.5,1137946,0,1
2021-09-14 00:00:00+00:00,33.54,34.08,31.75,32.58,473699,33.54,34.08,31.75,32.58,473699,0,1
2021-09-15 00:00:00+00:00,34.0,34.89,33.195,34.15,206708,34.0,34.89,33.195,34.15,206708,0,1
2021-09-16 00:00:00+00:00,34.22,34.82,33.51,34.68,111873,34.22,34.82,33.51,34.68,111873,0,1
2021-09-17 00:00:00+00:00,35.2,36.01,33.95,34.75,880559,35.2,36.01,33.95,34.75,880559,0,1
2021-09-20 00:00:00+00:00,33.8,35.78,32.05,34.41,803130,33.8,35.78,32.05,34.41,803130,0,1
2021-09-21 00:00:00+00:00,34.5,35.235,33.83,34.39,432840,34.5,35.235,33.83,34.39,432840,0,1
2021-09-22 00:00:00+00:00,33.93,35.4,33.86,35.2,489996,33.93,35.4,33.86,35.2,489996,0,1
2021-09-23 00:00:00+00:00,35.5,36.95,34.05,34.15,391899,35.5,36.95,34.05,34.15,391899,0,1
2021-09-24 00:00:00+00:00,34.64,36.01,34.0,35.73,474760,34.64,36.01,34.0,35.73,474760,0,1
2021-09-27 00:00:00+00:00,34.45,35.48,33.99,35.18,487237,34.45,35.48,33.99,35.18,487237,0,1
2021-09-28 00:00:00+00:00,33.05,34.38,32.9,33.87,367169,33.05,34.38,32.9,33.87,367169,0,1
2021-09-29 00:00:00+00:00,30.9,33.4993,30.511,32.89,268840,30.9,33.4993,30.511,32.89,268840,0,1
2021-09-30 00:00:00+00:00,31.25,32.18,30.87,31.02,822411,31.25,32.18,30.87,31.02,822411,0,1
2021-10-01 00:00:00+00:00,31.74,32.66,30.31,31.62,1170502,31.74,32.66,30.31,31.62,1170502,0,1
2021-10-04 00:00:00+00:00,31.61,32.77,30.93,31.56,310719,31.61,32.77,30.93,31.56,310719,0,1
2021-10-05 00:00:00+00:00,30.04,32.47,29.7,32.01,348406,30.04,32.47,29.7,32.01,348406,0,1
2021-10-06 00:00:00+00:00,28.78,30.2,28.53,29.5,538646,28.78,30.2,28.53,29.5,538646,0,1
2021-10-07 00:00:00+00:00,17.34,24.6,17.15,24.6,3135446,17.34,24.6,17.15,24.6,3135446,0,1
2021-10-08 00:00:00+00:00,15.87,17.3738,15.73,17.34,3391274,15.87,17.3738,15.73,17.34,3391274,0,1
2021-10-11 00:00:00+00:00,15.97,16.4833,15.31,15.89,903235,15.97,16.4833,15.31,15.89,903235,0,1
2021-10-12 00:00:00+00:00,15.58,16.38,15.45,15.97,758534,15.58,16.38,15.45,15.97,758534,0,1
2021-10-13 00:00:00+00:00,15.81,15.95,15.41,15.76,582806,15.81,15.95,15.41,15.76,582806,0,1
2021-10-14 00:00:00+00:00,16.22,16.78,15.68,16.0,885459,16.22,16.78,15.68,16.0,885459,0,1
2021-10-15 00:00:00+00:00,16.26,16.83,15.97,16.43,449241,16.26,16.83,15.97,16.43,449241,0,1
2021-10-18 00:00:00+00:00,15.72,16.38,15.63,16.08,529121,15.72,16.38,15.63,16.08,529121,0,1
2021-10-19 00:00:00+00:00,18.0,18.19,16.22,16.32,1516786,18.0,18.19,16.22,16.32,1516786,0,1
2021-10-20 00:00:00+00:00,17.95,20.1099,17.8,18.35,1541621,17.95,20.1099,17.8,18.35,1541621,0,1
2021-10-21 00:00:00+00:00,18.93,19.2,17.8004,17.95,416998,18.93,19.2,17.8004,17.95,416998,0,1
2021-10-22 00:00:00+00:00,17.52,18.81,17.0,18.75,388785,17.52,18.81,17.0,18.75,388785,0,1
2021-10-25 00:00:00+00:00,17.65,18.32,17.35,17.54,211818,17.65,18.32,17.35,17.54,211818,0,1
2021-10-26 00:00:00+00:00,17.65,18.32,17.0565,17.83,198235,17.65,18.32,17.0565,17.83,198235,0,1
2021-10-27 00:00:00+00:00,17.31,17.88,16.9,17.45,217136,17.31,17.88,16.9,17.45,217136,0,1
